TNA,Direxion每日三倍做多小型股ETF,2008/11/05（已成立12年）,2008/11/19,12,0.003435447,美國,做多型,小型股混合型,0.01(月均:-0.09),0.02,半年配,0.75,1.12,113.4,Russell 2000 Index,羅素2000
ICVT,iShares可轉換債券ETF,2015/06/02（已成立6年）,2015/6/4,5,0.030688455,美國,可轉換債券,,0.20(月均:0.19),0.92,月配,0.2,0.2,41.93,Barclays U.S. Convertible Cash Pay Bond > $250MM Index,Barclays U.S. Convertible Cash Pay Bond > $250MM I
EWL,iShares MSCI瑞士ETF,1996/03/12（已成立25年）,1996/3/18,24,0.022576047,瑞士,股票型,大型股混合型,-0.20(月均:0.13),1.45,半年配,0.5,0.5,33.93,MSCI Switzerland 25/50 Index,Dow Jones Switzerland Index
CMF,iShare加州市政債券ETF,2007/10/04（已成立13年）,2007/10/11,13,0.036592556,美國,市政債券,,0.06(月均:0.17),1.78,月配,0.25,0.25,10.98,S&P California AMT-Free Municipal Bond Index,OMRX Municipal Bond Index
SPXL,Direxion每日三倍做多標普五百ETF,2008/11/05（已成立12年）,2008/11/5,12,0.007930598,美國,做多型,大型股混合型,0.00(月均:-0.04),0.20,季配,0.75,1.01,99.51,S&P 500 Index,S&P500 (SPY.US)
SLY,SPDR標普600小型股ETF,2005/11/08（已成立15年）,2005/11/15,15,0.01611477,美國,股票型,小型股成長型,0.12(月均:0.01),0.98,季配,0.15,0.15,52.5,S&P SmallCap 600 Index,道瓊指數
DES,WisdomTree美國高股利小型股ETF,2006/06/16（已成立15年）,2006/6/16,14,0.101647511,美國,股票型,小型股混合型,0.02(月均:-0.04),1.89,月配,0.38,0.38,45.12,WisdomTree SmallCap Dividend index,WisdomTree U.S. Small Cap Dividend Growth Index (P
BBMC,JPMorgan BetaBuilders美國中型股ETF,2020/04/14（已成立1年）,2020/4/15,0,0,美國,股票型,中型股混合型,0.00(月均:0.03),N/A,季配,0.07,0.07,,Morningstar US Mid Cap Target Market Exposure Extended Index,Dow Jones U.S Mid -Cap Total Stock Market Index
IYT,iShares運輸平均ETF,2003/10/06（已成立17年）,2004/1/2,17,0.012016517,美國,工業類股,,0.12(月均:0.05),0.88,季配,0.42,0.42,45.5,Dow Jones Transportation Average Index,Dow Jones U.S. Industrials Total Return Index
XSLV,Invesco標普小型股低波動ETF,2013/02/15（已成立8年）,2013/2/15,8,0.02464957,美國,股票型,,0.02(月均:-0.02),2.27,季配,0.25,0.25,44.5,S&P SmallCap 600 Low Volatility Index,道瓊指數
MDYV,SPDR標普400中型價值股ETF,2005/11/08（已成立15年）,2005/11/15,15,0.027452129,美國,股票型,中型股價值型,0.07(月均:0.01),1.56,季配,0.15,0.15,52.57,S&P MidCap 400 Value Index,道瓊指數
GNR,SPDR標普全球天然資源指數ETF,2010/09/13（已成立10年）,2010/9/14,10,0.029543293,全球,天然資源,大型股混合型,0.41(月均:0.21),2.54,半年配,0.4,0.4,57.15,S&P Global Natural Resources Index,道瓊全球指數
BSCN,Invesco BulletShares 2023公司債券ETF,2014/09/17（已成立6年）,2019/12/31,1,0,美國,公司債券,,0.00(月均:0.05),2.30,月配,0.1,0.1,24.03,NASDAQ BulletShares USD Corporate Bond 2023 Index,Bloomberg Barclays US Aggregate Bond Index
JKH,iShares晨星中型成長股ETF,2004/06/28（已成立17年）,2004/7/13,16,0.003977526,美國,股票型,中型股成長型,0.07(月均:0.01),0.09,季配,0.3,0.3,46.83,Morningstar Mid Growth Index,道瓊指數
AOR,iShares核心成長配置ETF,2008/11/04（已成立12年）,2008/11/19,12,0.028553882,美國,平衡型,,0.07(月均:-0.01),1.83,季配,0.25,0.31,27.13,S&P Target Risk Growth Index,道瓊指數
USRT,iShares美國核心不動產投資信託ETF,2007/05/01（已成立14年）,2007/5/4,13,0.058079737,美國,REIT,,0.06(月均:0.00),2.98,季配,0.08,0.08,50.25,FTSE NAREIT Equity REITS Index,FTSE NAREIT Real Estate 50 Index
RSX,VanEck Vectors俄羅斯ETF,2007/04/24（已成立14年）,2007/4/30,13,0.032234442,俄羅斯,股票型,,0.39(月均:0.05),3.13,年配,0.5,0.67,51.11,MVIS Russia Index (Total Return),NASDAQ Russia Index
IEV,iShares歐洲ETF,2000/07/25（已成立21年）,2000/7/28,20,0.043541684,歐洲,股票型,,-0.18(月均:0.13),1.69,半年配,0.59,0.59,43.79,Standard & Poor_s Europe 350 Index,道瓊歐洲指數
CLOU,Global X雲端運算ETF,2019/04/12（已成立2年）,2019/4/16,1,0,美國,資訊科技股,,-0.03(月均:0.00),N/A,半年配,0.68,0.68,49.19,Indxx Global Cloud Computing Index,ISE Cloud Computing Index
RWO,SPDR道瓊全球房地產ETF,2008/05/07（已成立13年）,2008/5/22,12,0.054338766,全球,房地產,中型股混合型,-0.09(月均:0.03),3.17,季配,0.5,0.5,49.01,Dow Jones Global Select Real Estate Securities Index,Dow Jones Global Select Real Estate Securities Ind
SQQQ,ProShares三倍放空納斯達克指數ETF,2010/02/09（已成立11年）,2010/2/11,11,0.014628994,美國,反向型,,-0.08(月均:-0.05),2.60,季配,0.75,1,95.94,NASDAQ-100 Index,那斯達克 100
IYF,iShares美國金融ETF,2000/05/22（已成立21年）,2000/5/26,20,0.023351409,美國,金融股,,0.03(月均:-0.01),1.60,季配,0.42,0.42,45.38,Dow Jones U.S. Financials Index,Dow Jones U.S. Financials Index
EWH,iShares MSCI香港ETF,1996/03/12（已成立25年）,1996/3/18,24,0.050729109,香港,股票型,,0.56(月均:0.11),2.33,半年配,0.49,0.49,27.56,MSCI Hong Kong Index,恒生指數
DXJ,WisdomTree日本股票匯率避險ETF,2006/06/16（已成立15年）,2006/6/16,14,0.034595946,日本,股票型,大型股混合型,0.66(月均:0.13),2.34,季配,0.48,0.48,30.14,WisdomTree Japan Hedged Equity Index,日經指數
PPLT,Aberdeen Standard實體白金ETF,2010/01/08（已成立11年）,2010/1/8,11,0,全球,貴重金屬,,0.69(月均:0.17),N/A,,0.6,0.6,54.64,London PM Fix for Platinum,白金(現貨)
VXX,iPath B系列標普500波動率指數短期期貨ETN,2018/01/19,2018/1/25,3,0,美國,對沖型基金,0,0.20(月均:0.17),0,0,0,0.89,0,0,0
JPHY,JPMorgan高收益研究增強主動型ETF,2016/09/14（已成立4年）,2016/9/15,4,0.058941861,全球,股票型,,0.18(月均:0.24),4.37,月配,0.24,0.24,29.93,,道瓊全球指數
VRP,Invesco利率變動優先收益組合ETF,2014/05/01（已成立7年）,2014/5/1,6,0.061356536,美國,固定收益,,-0.04(月均:-0.02),4.18,月配,0.5,0.5,57.57,Wells Fargo Hybrid and Preferred Securities Floating and Variable Rate Index,ICE Exchange-Listed Preferred & Hybrid Securities
SCHK,Schwab 1000指數ETF,2017/10/11（已成立3年）,2017/10/12,3,0.013104067,美國,股票型,大型股混合型,0.00(月均:0.00),1.50,季配,0.05,0.05,39.01,Schwab 1000 Index,道瓊指數
FLCB,Franklin Liberty美國核心債券主動型ETF,2019/09/17（已成立1年）,2019/9/19,1,0,美國,債券型,,-0.08(月均:0.04),2.54,月配,0.15,0.19,8.45,,Bloomberg Barclays US Aggregate Bond Index
EWA,iShares MSCI澳洲ETF,1996/03/12（已成立25年）,1996/3/18,24,0.090999674,澳洲,股票型,,-0.16(月均:0.08),1.92,半年配,0.5,0.5,51.58,MSCI Australia Index,道瓊澳洲指數
FXD,First Trust非必需消費AlphaDEX指數ETF,2007/05/08（已成立14年）,2007/5/10,13,0.012461388,美國,非必需消費股,,0.07(月均:0.00),0.38,季配,0.5,0.64,65.19,StrataQuant Consumer Discretionary Index.,StrataQuant Consumer Discretionary Index.
HYMB,SPDR Nuveen彭博巴克萊高收益市政債券ETF,2011/04/13（已成立10年）,2011/4/14,9,0.057510141,美國,市政債券,,-0.32(月均:0.12),3.51,月配,0.35,0.35,26.37,Bloomberg Barclays Municipal Yield Index,OMRX Municipal Bond Index
IYY,iShares道瓊美國ETF,2000/06/12（已成立21年）,2000/6/16,20,0.01985914,美國,股票型,大型股混合型,-0.06(月均:-0.02),1.25,季配,0.2,0.2,40.6,Dow Jones U.S. Index,Dow Jones U.S. Index
CWI,SPDR MSCI美國以外全世界ETF,2007/01/10（已成立14年）,2007/1/17,14,0.036848471,全球,股票型,大型股混合型,0.14(月均:0.18),1.94,半年配,0.34,0.34,40.5,MSCI ACWI ex USA Index,道瓊全球指數
FTSL,First Trust高級信貸主動型ETF,2013/05/01（已成立8年）,2013/5/2,7,0.046659994,全球,固定收益,,0.33(月均:0.32),3.41,月配,0.85,0.86,28,,道瓊全球指數
TILT,FlexShares晨星美國市場因素傾斜指數ETF,2011/09/16（已成立9年）,2011/9/22,9,0.029574732,美國,股票型,,-0.07(月均:0.02),1.38,季配,0.25,0.26,42.22,Morningstar US Market Factors Tilt Index,道瓊指數
FXH,First Trust健康照護AlphaDEX指數ETF,2007/05/08（已成立14年）,2007/5/10,13,0,美國,健康護理股,,-0.04(月均:-0.03),N/A,不定期配息,0.5,0.62,40.39,StrataQuant Health Care Index,StrataQuant Health Care Index
FLQL,Franklin LibertyQ美國股票ETF,2017/04/26（已成立4年）,2017/6/26,3,0.017132584,美國,股票型,大型股混合型,0.03(月均:0.00),1.94,季配,0.15,0.15,27.84,LibertyQ U.S. Large Cap Equity Index,Dow Jones U.S. Large Cap Total Stock Market Index
IBDN,iShares iBonds 2022年12月期公司債券ETF,2015/03/10（已成立6年）,2015/3/12,5,0.031334238,美國,公司債券,,0.06(月均:0.07),1.95,月配,0.1,0.1,12.85,Bloomberg Barclays December 2022 Maturity Corporate Index,Bloomberg Barclays December 2022 Maturity Corporat
AOM,iShares核心穩健配置ETF,2008/11/04（已成立12年）,2008/11/11,12,0.026288936,美國,平衡型,,-0.05(月均:0.01),2.15,季配,0.25,0.31,21.58,S&P Target Risk Moderate Index,道瓊指數
FDL,First Trust晨星股利領先指數ETF,2006/03/09（已成立15年）,2006/3/15,14,0.052776037,美國,股票型,,0.03(月均:0.01),4.30,季配,0.3,0.46,39.4,Morningstar Dividend Leaders Index,道瓊指數
IBDM,iShares iBonds 2021年12月期公司債券ETF,2015/03/10（已成立6年）,2015/3/12,5,0.028127599,美國,公司債券,,0.00(月均:0.01),1.90,月配,0.1,0.1,8.11,Bloomberg Barclays December 2021 Maturity Corporate Index,Bloomberg Barclays December 2021 Maturity Corporat
QDF,FlexShares Quality高股利指數ETF,2012/12/14（已成立8年）,2012/12/19,8,0.031223686,美國,股票型,,0.02(月均:0.00),2.29,季配,0.37,0.38,37.93,Northern Trust Quality Dividend Index,Northern Trust Quality Dividend Index
FDIS,Fidelity MSCI非必需消費指數ETF,2013/10/21（已成立7年）,2013/10/24,7,0.012431849,美國,股票型,,0.09(月均:0.04),0.55,季配,0.084,0.084,48.67,MSCI USA IMI Consumer Discretionary Index,道瓊指數
WCLD,WisdomTree雲端運算ETF,2019/09/06（已成立1年）,2019/9/6,1,0,美國,資訊科技股,,0.05(月均:0.04),N/A,年配,0.45,0.45,50.7,BVP Nasdaq Emerging Cloud Index,BVP Nasdaq Emerging Cloud Index
IBDO,iShares iBonds 2023年12月期公司債券ETF,2015/03/11（已成立6年）,2015/3/12,5,0.033597854,美國,公司債券,,0.08(月均:0.10),2.06,月配,0.1,0.1,15.97,Bloomberg Barclays December 2023 Maturity Corporate Index,Bloomberg Barclays December 2023 Maturity Corporat
TDIV,First Trust納斯達克科技高股利指數ETF,2012/08/13（已成立9年）,2012/8/14,8,0.028690779,美國,資訊科技股,,-0.02(月均:-0.03),1.96,季配,0.5,0.5,36.88,NASDAQ Technology Dividend Index,那斯達克指數
XAR,SPDR航太國防工業ETF,2011/09/28（已成立9年）,2011/9/29,9,0.012196694,美國,工業類股,中型股成長型,-0.01(月均:0.00),0.59,季配,0.35,0.35,54.76,S&P Aerospace & Defense Select Industry Index,Dow Jones U.S. Industrials Total Return Index
FALN,iShares墮落天使美元債券ETF,2016/06/14（已成立5年）,2016/6/21,4,0.075332511,美國,高收益債,,0.27(月均:0.36),5.08,月配,0.25,0.25,36.1,Bloomberg Barclays US High Yield Fallen Angel 3% Capped Index,Bloomberg Barclays US High Yield Fallen Angel 3% C
VIOO,Vanguard標普600小型股ETF,2010/09/07（已成立10年）,2010/9/9,10,0.011351559,美國,股票型,,0.03(月均:0.00),0.94,年配,0.09,0.1,47.61,S&P SmallCap 600 Index,道瓊指數
RWR,SPDR道瓊不動產投資信託ETF,2001/04/23（已成立20年）,2001/8/27,19,0.108428876,美國,REIT,中型股混合型,-0.04(月均:-0.01),3.56,季配,0.25,0.25,50.63,Dow Jones U.S. Select REIT Index,Dow Jones U.S. Select REIT Index
PHO,Invesco水資源ETF,2005/12/06（已成立15年）,2005/12/6,15,0.005799607,美國,水資源,,-0.02(月均:0.01),0.37,季配,0.5,0.6,34.16,NASDAQ OMX US Water Index,NASDAQ OMX US Water Index
OMFL,Invesco羅素1000動力多因子ETF,2017/11/08（已成立3年）,2017/11/10,3,0.014621322,美國,股票型,大型股混合型,0.05(月均:0.05),1.35,季配,0.29,0.29,39.1,Russell 1000 Invesco Dynamic Multifactor Index,Russell 1000 Equal Weight Index
REM,iShares不動產投資信託抵押貸款ETF,2007/05/01（已成立14年）,2007/5/4,13,0.271988653,美國,REIT,,0.00(月均:-0.01),7.32,季配,0.48,0.48,67.44,FTSE NAREIT All Mortgage Capped Index,FTSE Nareit All Mortgage Capped Index
DLS,WisdomTree國際高股利小型股ETF,2006/06/16（已成立15年）,2006/6/16,14,0.072213608,全球,股票型,小型股價值型,-0.12(月均:-0.14),2.40,季配,0.58,0.58,44.95,WisdomTree International SmallCap Dividend index,International Dividend Achievers Index
IYJ,iShares美國工業ETF,2000/06/12（已成立21年）,2000/7/14,20,0.014923133,美國,工業類股,,0.01(月均:0.01),0.97,季配,0.42,0.42,43.45,Dow Jones U.S. Industrials Index,Dow Jones U.S. Industrials Total Return Index
QLTA,iShares Aaa - A級公司債券ETF,2012/02/14（已成立9年）,2012/2/16,9,0.0301268,美國,公司債券,,-0.11(月均:0.02),2.09,月配,0.15,0.15,20.41,Barclays Capital U.S. Corporate Aaa - A Capped Index,Barclays Capital U.S. Corporate Aaa - A Capped Ind
ONLN,ProShares網路零售業ETF,2018/07/13（已成立3年）,2018/10/18,2,0,美國,非必需消費股,中型股成長型,0.07(月均:0.05),N/A,季配,0.58,0.58,49.16,ProShares Online Retail Index,Dow Jones U.S. Consumer Services Index
JMST,JPMorgan超短期市政債券收益ETF,2018/10/16（已成立2年）,2018/10/22,2,0.003823735,美國,市政債券,,0.09(月均:0.06),0.80,月配,0.18,0.18,3.26,Bloomberg Barclays 1 Year Municipal Bond Index,OMRX Municipal Bond Index
XHB,SPDR標普房屋建商ETF,2006/01/31（已成立15年）,2006/2/6,15,0.01094597,美國,房地產,中型股混合型,-0.02(月均:0.00),0.67,季配,0.35,0.35,63.3,S&P Homebuilders Select Industry Index,道瓊指數
BSCO,Invesco BulletShares 2024公司債券ETF,2014/09/17（已成立6年）,2019/12/31,1,0,美國,公司債券,,0.00(月均:0.05),2.39,月配,0.1,0.1,26.14,NASDAQ BulletShares USD Corporate Bond 2024 Index,Bloomberg Barclays US Aggregate Bond Index
RPV,Invesco標普500指數純價值型ETF,2006/03/01（已成立15年）,2006/3/7,14,0.025956126,美國,股票型,大型股價值型,-0.03(月均:0.03),1.88,季配,0.35,0.35,54.01,S&P 500 Pure Value Index,道瓊指數
TDTT,FlexShares iBoxx三年目標期限抗通膨債券指數ETF,2011/09/19（已成立9年）,2011/9/23,9,0.021796862,美國,抗通膨債券,,0.08(月均:0.01),1.14,月配,0.18,0.19,7.31,iBoxx 3-Year Target Duration TIPS Index,Bloomberg Barclays U.S. Treasury Inflation Protect
IYC,iShares美國消費服務ETF,2000/06/12（已成立21年）,2000/6/28,20,0.008887423,美國,非必需消費股,,0.01(月均:-0.01),0.62,季配,0.42,0.42,45.05,Dow Jones U.S. Consumer Services Index,Dow Jones U.S. Consumer Services Index
PXH,Invesco FTSE RAFI新興市場基本面指數ETF,2007/09/27（已成立13年）,2007/9/28,13,0.031715352,新興市場,股票型,,0.17(月均:0.23),2.55,季配,0.49,0.5,40.41,FTSE RAFI Emerging Markets Index,NASDAQ Emerging Markets Index
PAVE,Global X美國基礎建設發展ETF,2017/03/06（已成立4年）,2017/3/8,3,0.004868953,美國,股票型,,0.09(月均:0.08),0.42,半年配,0.47,0.47,52.49,INDXX U.S. Infrastructure Development Index,道瓊指數
FINX,Global X金融科技ETF,2016/09/12（已成立4年）,2016/9/13,4,0.001482598,全球,資訊科技股,,0.27(月均:0.24),N/A,半年配,0.68,0.68,55.79,Indxx Global FinTech Thematic Index,Dow Jones U.S. Technology Index
PSK,SPDR富國銀行優先股ETF,2009/09/16（已成立11年）,2009/9/17,11,0.262033019,美國,可轉換債券,,-0.12(月均:-0.04),5.26,月配,0.45,0.45,48.39,Wells Fargo Hybrid and Preferred Securities Aggregate Index,Bloomberg Barclays U.S. Government/Credit Bond Ind
IYG,iShares美國金融服務ETF,2000/06/12（已成立21年）,2000/6/21,20,0.019935125,美國,金融股,,-0.02(月均:-0.02),1.53,季配,0.42,0.42,46.36,Dow Jones U.S. Financial Services Index,Dow Jones U.S. Financial Services Index
FXR,First Trust工業/耐久財生產類股AlphaDEX指數ETF,2007/05/08（已成立14年）,2007/5/10,13,0.01375303,美國,工業類股,,0.09(月均:0.03),0.99,季配,0.5,0.63,48.64,StrataQuant Industrials Index,StrataQuant Industrials Index
QQEW,First Trust納斯達克100平均加權指數ETF,2006/04/19（已成立15年）,2006/5/2,14,0.007978115,美國,股票型,,0.01(月均:0.01),0.32,季配,0.4,0.59,42.31,NASDAQ-100 Equal Weighted Index,NASDAQ-100 Equal Weighted Index
EUFN,iShares MSCI歐洲金融ETF,2010/01/20（已成立11年）,2010/2/3,11,0.041369313,歐洲,金融股,大型股價值型,-0.37(月均:0.10),1.30,半年配,0.48,0.48,55.56,MSCI Europe Financials Index,道瓊歐洲指數
IWC,iShares微型股ETF,2005/08/12（已成立16年）,2005/8/16,15,0.011830946,美國,股票型,小型股混合型,0.00(月均:-0.02),0.77,季配,0.6,0.6,55.82,Russell Microcap Index,Russell Microcap Index
PFFD,Global X美國優先股ETF,2017/09/11（已成立3年）,2017/9/14,3,0.058546756,美國,股票型,,0.04(月均:0.00),5.27,月配,0.23,0.24,46.51,ICE BofAML Diversified Core U.S. Preferred Securities Index,The BofA Merrill Lynch Diversified Core U.S. Prefe
FREL,Fidelity MSCI房地產指數ETF,2015/02/02（已成立6年）,2015/2/5,6,0.043358751,美國,房地產,,0.05(月均:0.02),3.59,季配,0.084,0.084,45.87,MSCI USA IMI Real Estate Index,Dow Jones U.S. Real Estate Index
IXC,iShares全球能源ETF,2001/11/12（已成立19年）,2001/11/26,19,0.04020926,全球,能源,,0.13(月均:0.14),4.20,半年配,0.46,0.46,78.1,S&P Global 1200 Energy Sector Index,Dow Jones U.S. Oil & Gas Index
AOA,iShares核心積極配置ETF,2008/11/04（已成立12年）,2008/11/11,12,0.029207503,美國,平衡型,大型股混合型,0.06(月均:0.00),1.64,季配,0.25,0.31,34.4,S&P Target Risk Aggressive Index,道瓊指數
IBDP,iShares iBonds 2024年12月期公司債券ETF,2015/03/11（已成立6年）,2015/3/12,5,0.036237466,美國,公司債券,,0.11(月均:0.13),2.10,月配,0.1,0.1,19.48,Barclays December 2024 Maturity Corporate Index,Barclays December 2024 Maturity Corporate Index
IVOO,Vanguard標普400中型股ETF,2010/09/07（已成立10年）,2010/9/9,10,0.028376697,美國,股票型,中型股混合型,0.02(月均:-0.01),1.12,季配,0.09,0.1,47.5,S&P MidCap 400 Index,道瓊指數
PULS,PGIM超短期債券主動型ETF,2018/04/05（已成立3年）,2018/4/10,2,0.021189983,美國,公司債券,,0.01(月均:0.01),1.53,月配,0.15,0.15,4.63,,ICE BofAML 1-5 Year US Corporate Index
SIL,Global X銀礦ETF,2010/04/19（已成立11年）,2010/4/20,10,0.00708046,全球,貴重金屬,,0.33(月均:0.20),2.06,半年配,0.65,0.66,69.97,Solactive Global Silver Miners Total Return Index,道瓊貴金屬指數
IPAY,ETFMG卓越移動支付ETF,2015/07/15（已成立6年）,2015/7/16,5,0.00302721,全球,資訊科技股,,0.07(月均:0.11),N/A,年配,0.75,0.75,53.95,Prime Mobile Payments Index,Dow Jones U.S. Technology Index
TLH,iShares 10-20年期美國公債ETF,2007/01/05（已成立14年）,2007/1/11,14,0.034202346,美國,長期債券,,0.24(月均:0.03),1.32,月配,0.15,0.15,13.03,ICE U.S. Treasury 10-20 Year Bond Index,Barclays Capital 10-20 Year U.S. Treasury Index
IGOV,iShares國際政府債券ETF,2009/01/21（已成立12年）,2009/1/30,12,0.001677663,全球,債券型,,-0.07(月均:0.11),N/A,月配,0.35,0.35,7.7,FTSE World Government Bond Index - Developed Markets Capped,Bloomberg Barclays U.S. Government/Credit Bond Ind
